bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,playerID,year,stint_x,tmID,lgID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
powelel01w,G,0,0,68.0,150,Louisiana State,,1975-08-09,powelel01w,7,2,DET,WNBA,11,0,120,14,7,6,13,15,3,0,9,9,16,3,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,laimbbi01w,0,23,11,7,3,DET,EA,2,Y,W,W,W,Detroit Shock,919,2220,553,746,136,414,406,880,572,711,213,537,137,2527,840,2165,529,702,175,561,324,760,474,733,275,506,108,2384,0,0,0,0,0,0,23,11,34,14,3,9,8,14,6,6825,159453
rileyru01w,C,0,0,77.0,198,Notre Dame,,1979-08-28,rileyru01w,7,0,DET,WNBA,34,34,875,249,36,129,165,52,18,49,54,110,252,115,18,16,9,3,2,10,10,225,44,12,20,32,5,5,13,15,27,52,20,4,4,0,0,0,7,3,laimbbi01w,0,23,11,7,3,DET,EA,2,Y,W,W,W,Detroit Shock,919,2220,553,746,136,414,406,880,572,711,213,537,137,2527,840,2165,529,702,175,561,324,760,474,733,275,506,108,2384,0,0,0,0,0,0,23,11,34,14,3,9,8,14,6,6825,159453
smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,smithka01w,7,0,DET,WNBA,34,34,1137,398,19,73,92,112,25,4,65,78,302,123,102,93,161,59,0,10,10,371,147,7,18,25,40,5,0,24,29,117,51,34,25,50,20,0,7,3,laimbbi01w,0,23,11,7,3,DET,EA,2,Y,W,W,W,Detroit Shock,919,2220,553,746,136,414,406,880,572,711,213,537,137,2527,840,2165,529,702,175,561,324,760,474,733,275,506,108,2384,0,0,0,0,0,0,23,11,34,14,3,9,8,14,6,6825,159453
willian01w,G,0,0,72.0,149,Illinois,,1983-07-21,willian01w,7,0,DET,WNBA,21,0,133,41,3,10,13,12,7,6,15,9,43,14,17,11,8,2,0,6,0,25,10,3,1,4,0,2,1,2,4,12,5,0,0,2,0,0,7,3,laimbbi01w,0,23,11,7,3,DET,EA,2,Y,W,W,W,Detroit Shock,919,2220,553,746,136,414,406,880,572,711,213,537,137,2527,840,2165,529,702,175,561,324,760,474,733,275,506,108,2384,0,0,0,0,0,0,23,11,34,14,3,9,8,14,6,6825,159453
battlas01w,F,0,0,72.0,170,Connecticut,,1982-05-31,battlas01w,9,0,NYL,WNBA,34,0,336,121,18,35,53,24,15,1,28,26,98,37,50,36,30,11,0,6,0,93,19,2,11,13,9,5,1,3,5,22,8,0,0,9,3,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
carsoes01w,G-F,0,0,72.0,165,Rutgers,,1986-07-28,carsoes01w,9,0,NYL,WNBA,34,30,646,223,25,51,76,31,32,8,35,49,245,92,46,31,29,8,0,6,6,101,34,1,8,9,5,1,2,4,11,33,16,2,1,6,1,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
chrissh01w,F,0,0,73.0,170,Arkansas,,1982-02-15,chrissh01w,9,0,NYL,WNBA,31,31,947,488,31,63,94,51,35,17,61,93,385,153,134,111,175,71,1,6,6,196,82,5,21,26,3,4,2,12,17,73,30,14,10,27,12,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
davenje01w,C,0,0,77.0,215,Ohio State,,1985-06-24,davenje01w,9,0,NYL,WNBA,14,3,154,65,12,28,40,4,4,10,18,27,59,28,15,9,0,0,0,4,0,25,10,0,5,5,0,1,1,2,4,10,4,4,2,0,0,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
duffyme01w,G,0,0,67.0,135,Notre Dame,,1984-07-13,duffyme01w,9,0,NYL,WNBA,6,0,45,11,0,2,2,3,0,0,5,6,6,2,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
jacksti02w,F,0,0,75.0,185,Texas,,1985-04-26,jacksti02w,9,0,NYL,WNBA,25,0,496,208,47,96,143,26,24,8,48,46,157,81,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
kraayca01w,F,0,0,76.0,180,Oregon,,1981-09-30,kraayca01w,9,0,NYL,WNBA,34,34,961,326,50,159,209,49,28,26,55,95,298,114,51,36,165,62,2,6,6,202,44,14,31,45,17,4,3,10,15,45,16,4,2,29,10,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
larkier01w,F,0,0,73.0,210,North Carolina,,1986-04-02,larkier01w,9,0,NYL,WNBA,27,0,335,129,38,35,73,18,10,7,35,54,94,48,56,33,0,0,0,6,0,87,26,12,17,29,1,3,1,8,12,24,11,10,4,0,0,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
mccarja01w,C,0,0,74.0,205,Minnesota,,1982-11-03,mccarja01w,9,0,NYL,WNBA,31,31,816,425,52,116,168,66,45,26,67,78,314,168,115,89,8,0,1,6,6,165,83,6,25,31,8,6,9,19,22,71,35,23,13,2,0,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
mitchle01w,G,0,0,65.0,130,Utah,,1985-06-15,mitchle01w,9,0,NYL,WNBA,34,5,518,131,14,43,57,97,17,3,39,43,105,39,42,34,47,19,0,6,0,62,29,0,2,2,8,0,0,6,5,21,9,6,6,10,5,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
moorelo01w,G,0,0,69.0,165,Tennessee,,1983-03-21,moorelo01w,9,0,NYL,WNBA,29,29,809,154,30,82,112,132,44,4,77,71,161,55,24,20,83,24,0,6,6,178,43,2,19,21,25,9,0,11,11,48,15,8,4,23,9,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
thorner01w,G,0,0,70.0,150,Brigham Young,,1981-05-19,thorner01w,9,0,NYL,WNBA,32,5,380,101,2,18,20,36,7,2,20,22,106,36,11,10,71,19,0,6,0,62,24,0,2,2,6,1,0,5,1,12,7,7,6,7,4,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
willili01w,G,0,0,71.0,170,UCLA,,1984-06-13,willili01w,9,0,NYL,WNBA,34,2,458,191,8,50,58,14,29,5,31,45,140,59,30,29,94,44,0,6,0,28,2,2,1,3,1,2,2,6,2,4,1,0,0,3,0,0,3,3,coylepa99w,0,19,15,3,3,NYL,EA,3,Y,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,496,625,285,559,109,2538,0,0,0,0,0,0,19,15,34,11,6,8,9,11,9,6900,153772
beardal01w,G-F,0,0,71.0,160,Duke,,1982-05-14,beardal01w,5,0,WAS,WNBA,34,34,1025,446,28,115,143,91,69,34,80,98,380,159,149,107,56,21,0,3,3,102,50,2,13,15,9,6,8,10,8,41,18,13,13,4,1,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
brownki01w,G,0,0,70.0,134,Georgia,,1979-01-13,brownki01w,5,0,WAS,WNBA,26,0,371,104,9,41,50,42,13,2,33,21,88,35,24,21,28,13,0,2,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
choneka01w,C,0,0,75.0,180,North Carolina State,,1981-01-11,choneka01w,5,0,WAS,WNBA,13,1,115,28,8,9,17,4,1,4,11,13,27,11,11,6,0,0,0,2,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
dalesst01w,G-F,0,0,72.0,155,Oklahoma,,1979-09-05,dalesst01w,5,0,WAS,WNBA,31,26,782,254,17,47,64,78,20,3,37,61,228,87,55,40,119,40,0,3,3,87,27,6,9,15,5,2,0,8,8,20,8,15,10,9,1,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
gortmsh01w,G,0,0,70.0,158,South Carolina,,1979-12-07,gortmsh01w,5,0,WAS,WNBA,4,0,24,0,0,4,4,2,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
holdsch01w,F,0,0,74.0,172,Tennessee,,1977-08-09,holdsch01w,5,0,WAS,WNBA,23,22,801,437,51,140,191,56,39,18,57,67,403,162,132,106,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
jacksta02w,G,0,0,66.0,118,Louisiana Tech,,1978-04-22,jacksta02w,5,0,WAS,WNBA,25,12,405,135,7,30,37,45,20,1,28,21,135,57,16,11,25,10,0,3,0,42,17,0,1,1,4,0,0,2,7,13,6,2,2,5,3,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
melvich01w,C-F,0,0,75.0,185,North Carolina State,,1976-05-03,melvich01w,5,0,WAS,WNBA,34,16,825,293,63,68,131,37,15,18,52,89,256,104,111,85,0,0,0,3,3,104,41,7,18,25,6,1,4,2,10,31,13,21,15,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
milleco01w,G,0,0,69.0,140,Georgia,,1978-09-06,milleco01w,5,0,WAS,WNBA,33,8,637,160,35,28,63,43,18,3,27,60,167,72,14,11,19,5,0,3,0,51,16,3,4,7,2,5,0,2,2,19,7,2,2,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
pagemu01w,F,0,0,74.0,160,Florida,,1975-09-18,pagemu01w,5,0,WAS,WNBA,33,19,809,184,40,100,140,36,25,16,30,85,175,81,40,22,3,0,1,3,3,90,11,3,11,14,4,0,1,3,5,16,5,2,1,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
sanfona01w,F-C,0,0,76.0,200,Kansas,,1976-05-10,sanfona01w,5,0,WAS,WNBA,31,29,653,169,53,101,154,18,18,16,37,99,126,63,75,43,0,0,0,3,3,62,13,8,11,19,0,2,1,7,12,12,4,6,5,0,0,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
smithai01w,F,0,0,74.0,173,Louisiana State,,1980-07-18,smithai01w,5,0,WAS,WNBA,29,3,403,115,26,43,69,15,17,12,21,38,103,42,34,22,16,9,0,3,0,53,15,5,3,8,1,1,0,4,5,15,5,5,4,4,1,0,1,2,adamsmi01w,0,17,17,1,2,WAS,EA,4,Y,L,,,Washington Mystics,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,0,0,0,0,0,0,17,17,34,11,6,6,11,9,11,6850,214448
beardal01w,G-F,0,0,71.0,160,Duke,,1982-05-14,beardal01w,7,0,WAS,WNBA,32,32,994,614,23,126,149,98,59,25,90,92,469,232,149,113,102,37,4,2,2,64,30,2,8,10,2,6,2,4,6,36,10,10,9,5,1,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
blueni01w,G,0,0,68.0,163,UCLA,,1984-03-29,blueni01w,7,0,WAS,WNBA,24,0,181,54,7,13,20,36,18,0,18,36,54,14,31,25,12,1,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
byearla01w,G-F,0,0,71.0,206,DePaul,NE Oklahoma A&M (JC),1973-08-12,byearla01w,7,0,WAS,WNBA,26,0,330,112,37,50,87,10,12,2,35,58,107,48,20,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
jamesta01w,F,0,0,69.0,158,Miami (FL),,1984-06-13,jamesta01w,7,0,WAS,WNBA,21,0,160,57,9,7,16,3,4,2,10,13,49,19,18,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
koehnla01w,G,0,0,68.0,145,Kansas State,,1982-05-13,koehnla01w,7,0,WAS,WNBA,32,0,161,71,0,12,12,8,2,2,5,16,46,23,4,3,42,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
melvich01w,C-F,0,0,75.0,185,North Carolina State,,1976-05-03,melvich01w,7,0,WAS,WNBA,34,34,999,405,84,140,224,45,34,26,62,109,294,153,151,99,2,0,1,2,2,58,11,10,5,15,0,0,0,5,11,15,5,4,1,0,0,1,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
milleco01w,G,0,0,69.0,140,Georgia,,1978-09-06,milleco01w,7,0,WAS,WNBA,34,4,658,206,36,55,91,59,34,4,49,73,171,84,29,26,30,12,1,2,0,38,16,2,4,6,2,1,0,4,7,15,7,4,1,2,1,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
miltode01w,F,0,0,73.0,185,Florida,,1974-09-11,miltode01w,7,0,WAS,WNBA,23,20,675,335,23,89,112,48,35,17,67,87,265,125,63,51,79,34,2,2,2,69,28,7,11,18,5,3,1,6,5,29,11,2,2,9,4,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
robincr01w,F-G,0,0,71.0,155,SE Oklahoma State,,1974-01-22,robincr01w,7,0,WAS,WNBA,27,27,727,199,18,52,70,49,33,0,27,83,184,74,31,25,92,26,2,2,0,37,8,1,3,4,9,0,0,1,8,8,3,0,0,5,2,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
sanfona01w,F-C,0,0,76.0,200,Kansas,,1976-05-10,sanfona01w,7,0,WAS,WNBA,34,19,885,301,69,134,203,36,28,21,72,118,216,112,125,77,0,0,2,2,2,60,13,7,9,16,1,3,0,2,5,15,5,11,3,1,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
teaslni01w,G,0,0,72.0,169,North Carolina,,1979-03-22,teaslni01w,7,0,WAS,WNBA,34,34,975,364,13,76,89,183,44,11,77,81,318,118,92,76,151,52,1,2,2,67,20,1,9,10,8,1,0,7,5,21,7,7,6,9,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
teilaza01w,C,0,0,79.0,170,Western Illinois,,1983-09-24,teilaza01w,7,0,WAS,WNBA,16,0,105,29,11,16,27,1,3,3,4,18,26,14,2,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,adubari99w,0,18,16,0,2,WAS,EA,4,Y,L,,,Washington Mystics,1016,2199,528,715,187,522,330,770,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,583,687,252,573,89,2657,0,0,0,0,0,0,18,16,34,13,4,5,12,12,8,6850,133255
beckki01w,G,0,0,68.0,125,George Washington,,1985-12-27,beckki01w,9,0,SEA,WNBA,17,0,93,17,2,10,12,6,4,2,4,7,9,4,6,5,6,4,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
birdsu01w,G,0,0,69.0,150,Connecticut,,1980-10-16,birdsu01w,9,0,SEA,WNBA,33,33,1111,465,14,70,84,169,39,3,88,61,390,172,85,74,137,47,0,3,3,111,59,0,7,7,9,4,0,6,3,50,23,8,8,17,5,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
cashsw01w,F,0,0,73.0,162,Connecticut,,1979-09-22,cashsw01w,9,0,SEA,WNBA,31,28,927,351,46,121,167,58,21,32,69,72,293,114,158,122,8,1,0,3,0,44,8,3,8,11,2,1,2,3,3,12,4,0,0,1,0,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
elysh01w,F,0,0,74.0,182,Tennessee,,1983-08-09,elysh01w,9,0,SEA,WNBA,34,1,389,113,30,60,90,16,12,5,29,56,115,47,24,15,11,4,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
gearlka01w,G-F,0,0,73.0,184,Purdue,,1984-10-26,gearlka01w,9,0,SEA,WNBA,34,3,468,171,5,39,44,21,11,3,15,28,158,59,23,17,92,36,0,3,0,21,6,1,0,1,2,3,0,0,3,6,2,2,1,4,1,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
griffyo01w,C-F,0,0,75.0,188,Florida Atlantic,,1970-03-01,griffyo01w,9,0,SEA,WNBA,30,30,658,217,77,112,189,45,43,17,51,110,145,67,128,83,0,0,1,3,3,87,13,6,13,19,5,9,4,5,16,14,3,8,7,0,0,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,jacksla01w,9,0,SEA,WNBA,21,21,694,425,39,108,147,26,31,33,40,67,330,149,106,99,95,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
littlca01w,F,0,0,74.0,180,North Carolina,,1985-01-18,littlca01w,9,2,SEA,WNBA,19,13,442,185,29,54,83,27,18,6,42,52,141,75,45,30,15,5,2,3,3,105,35,4,6,10,1,3,0,10,9,27,9,18,15,4,2,0,1,2,aglerbr99w,0,22,12,1,2,SEA,WE,2,Y,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,0,0,0,0,0,0,22,12,34,16,1,6,11,13,7,6800,140503
